Year,State,Age group,Sex,Number of death
2002,Kedah,85 +,Female,461
2002,Kelantan,Under 1 year,Male,191
2002,Kelantan,Under 1 year,Female,128
2002,Kelantan,1-4,Male,76
2002,Kelantan,1-4,Female,59
2002,Kelantan,5-9,Male,49
2002,Kelantan,5-9,Female,36
2002,Kelantan,10-14,Male,63
2002,Kelantan,10-14,Female,32
2002,Kelantan,15-19,Male,92
2002,Kelantan,15-19,Female,39
2002,Kelantan,20-24,Male,137
2002,Kelantan,20-24,Female,45
2002,Kelantan,25-29,Male,156
2002,Kelantan,25-29,Female,49
2002,Kelantan,30-34,Male,188
2002,Kelantan,30-34,Female,54
2002,Kelantan,35-39,Male,168
2002,Kelantan,35-39,Female,74
2002,Kelantan,40-44,Male,189
2002,Kelantan,40-44,Female,73
2002,Kelantan,45-49,Male,154
2002,Kelantan,45-49,Female,101
2002,Kelantan,50-54,Male,249
2002,Kelantan,50-54,Female,151
2002,Kelantan,55-59,Male,404
2002,Kelantan,55-59,Female,193
2002,Kelantan,60-64,Male,387
2002,Kelantan,60-64,Female,271
2002,Kelantan,65-69,Male,472
2002,Kelantan,65-69,Female,336
2002,Kelantan,70-74,Male,504
2002,Kelantan,70-74,Female,491
2002,Kelantan,75-79,Male,483
2002,Kelantan,75-79,Female,583
2002,Kelantan,80-84,Male,486
2002,Kelantan,80-84,Female,481
2002,Kelantan,85 +,Male,336
2002,Kelantan,85 +,Female,350
2002,Melaka,Under 1 year,Male,67
2002,Melaka,Under 1 year,Female,61
2002,Melaka,1-4,Male,10
2002,Melaka,1-4,Female,11
2002,Melaka,5-9,Male,16
2002,Melaka,5-9,Female,12
2002,Melaka,10-14,Male,16
2002,Melaka,10-14,Female,12
2002,Melaka,15-19,Male,64
2002,Melaka,15-19,Female,20
2002,Melaka,20-24,Male,52
2002,Melaka,20-24,Female,16
2002,Melaka,25-29,Male,50
2002,Melaka,25-29,Female,28
2002,Melaka,30-34,Male,59
2002,Melaka,30-34,Female,24
2002,Melaka,35-39,Male,76
2002,Melaka,35-39,Female,32
2002,Melaka,40-44,Male,95
2002,Melaka,40-44,Female,33
2002,Melaka,45-49,Male,102
2002,Melaka,45-49,Female,54
2002,Melaka,50-54,Male,136
2002,Melaka,50-54,Female,76
2002,Melaka,55-59,Male,149
2002,Melaka,55-59,Female,113
2002,Melaka,60-64,Male,171
2002,Melaka,60-64,Female,149
2002,Melaka,65-69,Male,248
2002,Melaka,65-69,Female,221
2002,Melaka,70-74,Male,270
2002,Melaka,70-74,Female,231
2002,Melaka,75-79,Male,238
2002,Melaka,75-79,Female,292
2002,Melaka,80-84,Male,160
2002,Melaka,80-84,Female,224
2002,Melaka,85 +,Male,152
2002,Melaka,85 +,Female,226
2002,Negeri Sembilan,Under 1 year,Male,74
2002,Negeri Sembilan,Under 1 year,Female,58
2002,Negeri Sembilan,1-4,Male,20
2002,Negeri Sembilan,1-4,Female,10
2002,Negeri Sembilan,5-9,Male,14
2002,Negeri Sembilan,5-9,Female,11
2002,Negeri Sembilan,10-14,Male,27
2002,Negeri Sembilan,10-14,Female,14
2002,Negeri Sembilan,15-19,Male,98
2002,Negeri Sembilan,15-19,Female,27
2002,Negeri Sembilan,20-24,Male,111
2002,Negeri Sembilan,20-24,Female,27
2002,Negeri Sembilan,25-29,Male,78
2002,Negeri Sembilan,25-29,Female,19
2002,Negeri Sembilan,30-34,Male,89
2002,Negeri Sembilan,30-34,Female,24
2002,Negeri Sembilan,35-39,Male,122
2002,Negeri Sembilan,35-39,Female,41
2002,Negeri Sembilan,40-44,Male,136
2002,Negeri Sembilan,40-44,Female,45
2002,Negeri Sembilan,45-49,Male,170
2002,Negeri Sembilan,45-49,Female,79
2002,Negeri Sembilan,50-54,Male,173
2002,Negeri Sembilan,50-54,Female,100
2002,Negeri Sembilan,55-59,Male,176
2002,Negeri Sembilan,55-59,Female,132
2002,Negeri Sembilan,60-64,Male,264
2002,Negeri Sembilan,60-64,Female,180
2002,Negeri Sembilan,65-69,Male,317
2002,Negeri Sembilan,65-69,Female,251
2002,Negeri Sembilan,70-74,Male,296
2002,Negeri Sembilan,70-74,Female,271
2002,Negeri Sembilan,75-79,Male,285
2002,Negeri Sembilan,75-79,Female,273
2002,Negeri Sembilan,80-84,Male,206
2002,Negeri Sembilan,80-84,Female,281
2002,Negeri Sembilan,85 +,Male,226
2002,Negeri Sembilan,85 +,Female,326
2002,Pahang,Under 1 year,Male,135
2002,Pahang,Under 1 year,Female,112
2002,Pahang,1-4,Male,55
2002,Pahang,1-4,Female,43
2002,Pahang,5-9,Male,35
2002,Pahang,5-9,Female,26
2002,Pahang,10-14,Male,39
2002,Pahang,10-14,Female,28
2002,Pahang,15-19,Male,125
2002,Pahang,15-19,Female,37
2002,Pahang,20-24,Male,163
2002,Pahang,20-24,Female,49
2002,Pahang,25-29,Male,145
2002,Pahang,25-29,Female,40
2002,Pahang,30-34,Male,167
2002,Pahang,30-34,Female,60
2002,Pahang,35-39,Male,193
2002,Pahang,35-39,Female,63
2002,Pahang,40-44,Male,153
2002,Pahang,40-44,Female,91
2002,Pahang,45-49,Male,189
2002,Pahang,45-49,Female,135
2002,Pahang,50-54,Male,270
2002,Pahang,50-54,Female,143
2002,Pahang,55-59,Male,326
2002,Pahang,55-59,Female,161
2002,Pahang,60-64,Male,380
2002,Pahang,60-64,Female,194
2002,Pahang,65-69,Male,421
2002,Pahang,65-69,Female,259
2002,Pahang,70-74,Male,312
2002,Pahang,70-74,Female,302
2002,Pahang,75-79,Male,265
2002,Pahang,75-79,Female,250
2002,Pahang,80-84,Male,202
2002,Pahang,80-84,Female,269
2002,Pahang,85 +,Male,224
2002,Pahang,85 +,Female,236
2002,Perak,Under 1 year,Male,170
2002,Perak,Under 1 year,Female,132
2002,Perak,1-4,Male,77
2002,Perak,1-4,Female,69
2002,Perak,5-9,Male,57
2002,Perak,5-9,Female,27
2002,Perak,10-14,Male,60
2002,Perak,10-14,Female,36
2002,Perak,15-19,Male,136
2002,Perak,15-19,Female,50
2002,Perak,20-24,Male,197
2002,Perak,20-24,Female,42
2002,Perak,25-29,Male,195
2002,Perak,25-29,Female,66
2002,Perak,30-34,Male,259
2002,Perak,30-34,Female,73
2002,Perak,35-39,Male,275
2002,Perak,35-39,Female,89
2002,Perak,40-44,Male,341
2002,Perak,40-44,Female,153
2002,Perak,45-49,Male,379
2002,Perak,45-49,Female,193
2002,Perak,50-54,Male,472
2002,Perak,50-54,Female,275
2002,Perak,55-59,Male,663
2002,Perak,55-59,Female,329
2002,Perak,60-64,Male,807
2002,Perak,60-64,Female,516
2002,Perak,65-69,Male,1068
2002,Perak,65-69,Female,696
2002,Perak,70-74,Male,1083
2002,Perak,70-74,Female,874
2002,Perak,75-79,Male,866
2002,Perak,75-79,Female,877
2002,Perak,80-84,Male,602
2002,Perak,80-84,Female,780
2002,Perak,85 +,Male,511
2002,Perak,85 +,Female,850
2002,Perlis,Under 1 year,Male,15
2002,Perlis,Under 1 year,Female,19
2002,Perlis,1-4,Male,4
2002,Perlis,1-4,Female,5
2002,Perlis,5-9,Male,4
2002,Perlis,5-9,Female,3
2002,Perlis,10-14,Male,5
2002,Perlis,10-14,Female,2
2002,Perlis,15-19,Male,22
2002,Perlis,15-19,Female,4
2002,Perlis,20-24,Male,14
2002,Perlis,20-24,Female,10
2002,Perlis,25-29,Male,19
2002,Perlis,25-29,Female,6
2002,Perlis,30-34,Male,20
2002,Perlis,30-34,Female,10
2002,Perlis,35-39,Male,27
2002,Perlis,35-39,Female,8
2002,Perlis,40-44,Male,30
2002,Perlis,40-44,Female,10
2002,Perlis,45-49,Male,26
2002,Perlis,45-49,Female,36
2002,Perlis,50-54,Male,48
2002,Perlis,50-54,Female,33
2002,Perlis,55-59,Male,54
2002,Perlis,55-59,Female,34
2002,Perlis,60-64,Male,73
2002,Perlis,60-64,Female,65
2002,Perlis,65-69,Male,85
2002,Perlis,65-69,Female,65
2002,Perlis,70-74,Male,90
2002,Perlis,70-74,Female,96
2002,Perlis,75-79,Male,64
2002,Perlis,75-79,Female,89
2002,Perlis,80-84,Male,74
2002,Perlis,80-84,Female,76
2002,Perlis,85 +,Male,61
2002,Perlis,85 +,Female,72
2002,Pulau Pinang,Under 1 year,Male,107
2002,Pulau Pinang,Under 1 year,Female,93
2002,Pulau Pinang,1-4,Male,21
2002,Pulau Pinang,1-4,Female,15
2002,Pulau Pinang,5-9,Male,23
2002,Pulau Pinang,5-9,Female,13
2002,Pulau Pinang,10-14,Male,18
2002,Pulau Pinang,10-14,Female,9
2002,Pulau Pinang,15-19,Male,74
2002,Pulau Pinang,15-19,Female,29
2002,Pulau Pinang,20-24,Male,88
2002,Pulau Pinang,20-24,Female,29
2002,Pulau Pinang,25-29,Male,78
2002,Pulau Pinang,25-29,Female,25
2002,Pulau Pinang,30-34,Male,100
2002,Pulau Pinang,30-34,Female,33
2002,Pulau Pinang,35-39,Male,123
2002,Pulau Pinang,35-39,Female,57
2002,Pulau Pinang,40-44,Male,186
2002,Pulau Pinang,40-44,Female,79
2002,Pulau Pinang,45-49,Male,222
2002,Pulau Pinang,45-49,Female,109
2002,Pulau Pinang,50-54,Male,291
2002,Pulau Pinang,50-54,Female,173
2002,Pulau Pinang,55-59,Male,333
2002,Pulau Pinang,55-59,Female,196
2002,Pulau Pinang,60-64,Male,445
2002,Pulau Pinang,60-64,Female,279
2002,Pulau Pinang,65-69,Male,485
2002,Pulau Pinang,65-69,Female,377
2002,Pulau Pinang,70-74,Male,484
2002,Pulau Pinang,70-74,Female,483
2002,Pulau Pinang,75-79,Male,519
2002,Pulau Pinang,75-79,Female,508
2002,Pulau Pinang,80-84,Male,333
2002,Pulau Pinang,80-84,Female,473
2002,Pulau Pinang,85 +,Male,323
2002,Pulau Pinang,85 +,Female,470
2002,Sabah,Under 1 year,Male,62
2002,Sabah,Under 1 year,Female,52
2002,Sabah,1-4,Male,28
2002,Sabah,1-4,Female,18
2002,Sabah,5-9,Male,33
2002,Sabah,5-9,Female,19
2002,Sabah,10-14,Male,36
2002,Sabah,10-14,Female,27
2002,Sabah,15-19,Male,60
2002,Sabah,15-19,Female,32
2002,Sabah,20-24,Male,67
2002,Sabah,20-24,Female,36
2002,Sabah,25-29,Male,84
2002,Sabah,25-29,Female,30
2002,Sabah,30-34,Male,84
2002,Sabah,30-34,Female,51
2002,Sabah,35-39,Male,111
2002,Sabah,35-39,Female,76
2002,Sabah,40-44,Male,165
2002,Sabah,40-44,Female,93
2002,Sabah,45-49,Male,203
2002,Sabah,45-49,Female,111
2002,Sabah,50-54,Male,220
2002,Sabah,50-54,Female,124
2002,Sabah,55-59,Male,263
2002,Sabah,55-59,Female,175
2002,Sabah,60-64,Male,451
2002,Sabah,60-64,Female,228
2002,Sabah,65-69,Male,444
2002,Sabah,65-69,Female,339
2002,Sabah,70-74,Male,453
2002,Sabah,70-74,Female,271
2002,Sabah,75-79,Male,346
2002,Sabah,75-79,Female,250
2002,Sabah,80-84,Male,244
2002,Sabah,80-84,Female,196
2002,Sabah,85 +,Male,195
2002,Sabah,85 +,Female,187
2002,Sarawak,Under 1 year,Male,140
2002,Sarawak,Under 1 year,Female,116
2002,Sarawak,1-4,Male,45
2002,Sarawak,1-4,Female,40
2002,Sarawak,5-9,Male,38
2002,Sarawak,5-9,Female,20
2002,Sarawak,10-14,Male,35
2002,Sarawak,10-14,Female,22
2002,Sarawak,15-19,Male,87
2002,Sarawak,15-19,Female,24
2002,Sarawak,20-24,Male,98
2002,Sarawak,20-24,Female,29
2002,Sarawak,25-29,Male,95
2002,Sarawak,25-29,Female,50
2002,Sarawak,30-34,Male,139
2002,Sarawak,30-34,Female,60
2002,Sarawak,35-39,Male,149
2002,Sarawak,35-39,Female,84
2002,Sarawak,40-44,Male,186
2002,Sarawak,40-44,Female,121
2002,Sarawak,45-49,Male,238
2002,Sarawak,45-49,Female,128
2002,Sarawak,50-54,Male,325
2002,Sarawak,50-54,Female,178
2002,Sarawak,55-59,Male,384
2002,Sarawak,55-59,Female,276
2002,Sarawak,60-64,Male,426
2002,Sarawak,60-64,Female,321
2002,Sarawak,65-69,Male,501
2002,Sarawak,65-69,Female,374
2002,Sarawak,70-74,Male,632
2002,Sarawak,70-74,Female,555
2002,Sarawak,75-79,Male,590
2002,Sarawak,75-79,Female,461
2002,Sarawak,80-84,Male,548
2002,Sarawak,80-84,Female,485
2002,Sarawak,85 +,Male,422
2002,Sarawak,85 +,Female,396
2002,Selangor,Under 1 year,Male,294
2002,Selangor,Under 1 year,Female,240
2002,Selangor,1-4,Male,87
2002,Selangor,1-4,Female,68
2002,Selangor,5-9,Male,56
2002,Selangor,5-9,Female,53
2002,Selangor,10-14,Male,55
2002,Selangor,10-14,Female,45
2002,Selangor,15-19,Male,215
2002,Selangor,15-19,Female,58
2002,Selangor,20-24,Male,244
2002,Selangor,20-24,Female,86
2002,Selangor,25-29,Male,261
2002,Selangor,25-29,Female,94
2002,Selangor,30-34,Male,307
2002,Selangor,30-34,Female,104
2002,Selangor,35-39,Male,354
2002,Selangor,35-39,Female,158
2002,Selangor,40-44,Male,445
2002,Selangor,40-44,Female,204
2002,Selangor,45-49,Male,534
2002,Selangor,45-49,Female,280
2002,Selangor,50-54,Male,626
2002,Selangor,50-54,Female,346
2002,Selangor,55-59,Male,665
2002,Selangor,55-59,Female,382
2002,Selangor,60-64,Male,756
2002,Selangor,60-64,Female,448
2002,Selangor,65-69,Male,811
2002,Selangor,65-69,Female,671
2002,Selangor,70-74,Male,816
2002,Selangor,70-74,Female,680
2002,Selangor,75-79,Male,661
2002,Selangor,75-79,Female,670
2002,Selangor,80-84,Male,477
2002,Selangor,80-84,Female,570
2002,Selangor,85 +,Male,444
2002,Selangor,85 +,Female,657
2002,Terengganu,Under 1 year,Male,123
2002,Terengganu,Under 1 year,Female,110
2002,Terengganu,1-4,Male,33
2002,Terengganu,1-4,Female,38
2002,Terengganu,5-9,Male,35
2002,Terengganu,5-9,Female,22
2002,Terengganu,10-14,Male,37
2002,Terengganu,10-14,Female,22
2002,Terengganu,15-19,Male,63
2002,Terengganu,15-19,Female,34
2002,Terengganu,20-24,Male,111
2002,Terengganu,20-24,Female,36
2002,Terengganu,25-29,Male,115
2002,Terengganu,25-29,Female,19
2002,Terengganu,30-34,Male,149
2002,Terengganu,30-34,Female,28
2002,Terengganu,35-39,Male,110
2002,Terengganu,35-39,Female,60
2002,Terengganu,40-44,Male,121
2002,Terengganu,40-44,Female,60
2002,Terengganu,45-49,Male,146
2002,Terengganu,45-49,Female,80
2002,Terengganu,50-54,Male,137
2002,Terengganu,50-54,Female,93
2002,Terengganu,55-59,Male,223
2002,Terengganu,55-59,Female,143
2002,Terengganu,60-64,Male,226
2002,Terengganu,60-64,Female,179
2002,Terengganu,65-69,Male,265
2002,Terengganu,65-69,Female,251
2002,Terengganu,70-74,Male,206
2002,Terengganu,70-74,Female,268
2002,Terengganu,75-79,Male,262
2002,Terengganu,75-79,Female,307
2002,Terengganu,80-84,Male,253
2002,Terengganu,80-84,Female,281
2002,Terengganu,85 +,Male,192
2002,Terengganu,85 +,Female,213
2002,WP Kuala Lumpur,Under 1 year,Male,111
2002,WP Kuala Lumpur,Under 1 year,Female,73
2002,WP Kuala Lumpur,1-4,Male,23
2002,WP Kuala Lumpur,1-4,Female,22
2002,WP Kuala Lumpur,5-9,Male,32
2002,WP Kuala Lumpur,5-9,Female,23
2002,WP Kuala Lumpur,10-14,Male,17
2002,WP Kuala Lumpur,10-14,Female,20
2002,WP Kuala Lumpur,15-19,Male,69
2002,WP Kuala Lumpur,15-19,Female,26
2002,WP Kuala Lumpur,20-24,Male,99
2002,WP Kuala Lumpur,20-24,Female,20
2002,WP Kuala Lumpur,25-29,Male,75
2002,WP Kuala Lumpur,25-29,Female,32
2002,WP Kuala Lumpur,30-34,Male,102
2002,WP Kuala Lumpur,30-34,Female,31
2002,WP Kuala Lumpur,35-39,Male,133
2002,WP Kuala Lumpur,35-39,Female,65
2002,WP Kuala Lumpur,40-44,Male,187
2002,WP Kuala Lumpur,40-44,Female,100
2002,WP Kuala Lumpur,45-49,Male,229
2002,WP Kuala Lumpur,45-49,Female,112
2002,WP Kuala Lumpur,50-54,Male,302
2002,WP Kuala Lumpur,50-54,Female,137
2002,WP Kuala Lumpur,55-59,Male,302
2002,WP Kuala Lumpur,55-59,Female,152
2002,WP Kuala Lumpur,60-64,Male,380
2002,WP Kuala Lumpur,60-64,Female,182
2002,WP Kuala Lumpur,65-69,Male,372
2002,WP Kuala Lumpur,65-69,Female,277
2002,WP Kuala Lumpur,70-74,Male,384
2002,WP Kuala Lumpur,70-74,Female,310
2002,WP Kuala Lumpur,75-79,Male,292
2002,WP Kuala Lumpur,75-79,Female,305
2002,WP Kuala Lumpur,80-84,Male,212
2002,WP Kuala Lumpur,80-84,Female,273
2002,WP Kuala Lumpur,85 +,Male,198
2002,WP Kuala Lumpur,85 +,Female,379
2002,WP Labuan,Under 1 year,Male,10
2002,WP Labuan,Under 1 year,Female,9
2002,WP Labuan,1-4,Male,0
2002,WP Labuan,1-4,Female,0
2002,WP Labuan,5-9,Male,0
2002,WP Labuan,5-9,Female,1
2002,WP Labuan,10-14,Male,0
2002,WP Labuan,10-14,Female,1
2002,WP Labuan,15-19,Male,0
2002,WP Labuan,15-19,Female,1
2002,WP Labuan,20-24,Male,2
2002,WP Labuan,20-24,Female,1
2002,WP Labuan,25-29,Male,2
2002,WP Labuan,25-29,Female,0
2002,WP Labuan,30-34,Male,1
2002,WP Labuan,30-34,Female,0
2002,WP Labuan,35-39,Male,5
2002,WP Labuan,35-39,Female,0
2002,WP Labuan,40-44,Male,14
2002,WP Labuan,40-44,Female,4
2002,WP Labuan,45-49,Male,6
2002,WP Labuan,45-49,Female,7
2002,WP Labuan,50-54,Male,5
2002,WP Labuan,50-54,Female,4
2002,WP Labuan,55-59,Male,13
2002,WP Labuan,55-59,Female,1
2002,WP Labuan,60-64,Male,14
2002,WP Labuan,60-64,Female,3
2002,WP Labuan,65-69,Male,12
2002,WP Labuan,65-69,Female,9
2002,WP Labuan,70-74,Male,15
2002,WP Labuan,70-74,Female,7
2002,WP Labuan,75-79,Male,10
2002,WP Labuan,75-79,Female,7
2002,WP Labuan,80-84,Male,13
2002,WP Labuan,80-84,Female,10
2002,WP Labuan,85 +,Male,8
2002,WP Labuan,85 +,Female,5
2002,WP Putrajaya,Under 1 year,Male,
2002,WP Putrajaya,Under 1 year,Female,
2002,WP Putrajaya,1-4,Male,
2002,WP Putrajaya,1-4,Female,
2002,WP Putrajaya,5-9,Male,
2002,WP Putrajaya,5-9,Female,
2002,WP Putrajaya,10-14,Male,
2002,WP Putrajaya,10-14,Female,
2002,WP Putrajaya,15-19,Male,
2002,WP Putrajaya,15-19,Female,
2002,WP Putrajaya,20-24,Male,
2002,WP Putrajaya,20-24,Female,
2002,WP Putrajaya,25-29,Male,
2002,WP Putrajaya,25-29,Female,
2002,WP Putrajaya,30-34,Male,
2002,WP Putrajaya,30-34,Female,
2002,WP Putrajaya,35-39,Male,
2002,WP Putrajaya,35-39,Female,
2002,WP Putrajaya,40-44,Male,
2002,WP Putrajaya,40-44,Female,
2002,WP Putrajaya,45-49,Male,
2002,WP Putrajaya,45-49,Female,
2002,WP Putrajaya,50-54,Male,
2002,WP Putrajaya,50-54,Female,
2002,WP Putrajaya,55-59,Male,
2002,WP Putrajaya,55-59,Female,
2002,WP Putrajaya,60-64,Male,
2002,WP Putrajaya,60-64,Female,
2002,WP Putrajaya,65-69,Male,
2002,WP Putrajaya,65-69,Female,
2002,WP Putrajaya,70-74,Male,
2002,WP Putrajaya,70-74,Female,
2002,WP Putrajaya,75-79,Male,
2002,WP Putrajaya,75-79,Female,
2002,WP Putrajaya,80-84,Male,
2002,WP Putrajaya,80-84,Female,
2002,WP Putrajaya,85 +,Male,
2002,WP Putrajaya,85 +,Female,
2003,Malaysia,Under 1 year,Male,1790
2003,Malaysia,Under 1 year,Female,1389
2003,Malaysia,1-4,Male,579
2003,Malaysia,1-4,Female,462
2003,Malaysia,5-9,Male,451
2003,Malaysia,5-9,Female,340
2003,Malaysia,10-14,Male,583
2003,Malaysia,10-14,Female,329
2003,Malaysia,15-19,Male,1653
2003,Malaysia,15-19,Female,458
2003,Malaysia,20-24,Male,1837
2003,Malaysia,20-24,Female,536
2003,Malaysia,25-29,Male,1782
2003,Malaysia,25-29,Female,575
2003,Malaysia,30-34,Male,2003
2003,Malaysia,30-34,Female,688
2003,Malaysia,35-39,Male,2368
2003,Malaysia,35-39,Female,973
2003,Malaysia,40-44,Male,2970
2003,Malaysia,40-44,Female,1337
2003,Malaysia,45-49,Male,3470
2003,Malaysia,45-49,Female,1909
2003,Malaysia,50-54,Male,4182
2003,Malaysia,50-54,Female,2350
2003,Malaysia,55-59,Male,5175
2003,Malaysia,55-59,Female,2954
2003,Malaysia,60-64,Male,5911
2003,Malaysia,60-64,Female,3792
2003,Malaysia,65-69,Male,7391
2003,Malaysia,65-69,Female,5309
2003,Malaysia,70-74,Male,7024
2003,Malaysia,70-74,Female,6230
2003,Malaysia,75-79,Male,6355
2003,Malaysia,75-79,Female,6242
2003,Malaysia,80-84,Male,4916
2003,Malaysia,80-84,Female,5705
2003,Malaysia,85 +,Male,4547
2003,Malaysia,85 +,Female,6179
2003,Johor,Under 1 year,Male,226
2003,Johor,Under 1 year,Female,185
2003,Johor,1-4,Male,66
2003,Johor,1-4,Female,51
2003,Johor,5-9,Male,53
2003,Johor,5-9,Female,33
2003,Johor,10-14,Male,62
2003,Johor,10-14,Female,33
2003,Johor,15-19,Male,223
2003,Johor,15-19,Female,73
2003,Johor,20-24,Male,261
2003,Johor,20-24,Female,69
2003,Johor,25-29,Male,233
2003,Johor,25-29,Female,73
2003,Johor,30-34,Male,226
2003,Johor,30-34,Female,95
2003,Johor,35-39,Male,334
2003,Johor,35-39,Female,113
2003,Johor,40-44,Male,422
2003,Johor,40-44,Female,176
2003,Johor,45-49,Male,442
2003,Johor,45-49,Female,239
2003,Johor,50-54,Male,521
2003,Johor,50-54,Female,314
2003,Johor,55-59,Male,626
2003,Johor,55-59,Female,348
2003,Johor,60-64,Male,688
2003,Johor,60-64,Female,450
2003,Johor,65-69,Male,884
2003,Johor,65-69,Female,607
2003,Johor,70-74,Male,800
2003,Johor,70-74,Female,709
2003,Johor,75-79,Male,712
2003,Johor,75-79,Female,688
2003,Johor,80-84,Male,554
2003,Johor,80-84,Female,637
2003,Johor,85 +,Male,600
2003,Johor,85 +,Female,845
2003,Kedah,Under 1 year,Male,144
2003,Kedah,Under 1 year,Female,129
2003,Kedah,1-4,Male,47
2003,Kedah,1-4,Female,36
2003,Kedah,5-9,Male,42
2003,Kedah,5-9,Female,17
2003,Kedah,10-14,Male,48
2003,Kedah,10-14,Female,25
2003,Kedah,15-19,Male,167
2003,Kedah,15-19,Female,34
2003,Kedah,20-24,Male,151
2003,Kedah,20-24,Female,46
2003,Kedah,25-29,Male,136
2003,Kedah,25-29,Female,46
2003,Kedah,30-34,Male,148
2003,Kedah,30-34,Female,74
2003,Kedah,35-39,Male,194
2003,Kedah,35-39,Female,87
2003,Kedah,40-44,Male,230
2003,Kedah,40-44,Female,92
2003,Kedah,45-49,Male,264
2003,Kedah,45-49,Female,188
2003,Kedah,50-54,Male,372
2003,Kedah,50-54,Female,201
2003,Kedah,55-59,Male,444
2003,Kedah,55-59,Female,255
2003,Kedah,60-64,Male,499
2003,Kedah,60-64,Female,330
2003,Kedah,65-69,Male,793
2003,Kedah,65-69,Female,596
2003,Kedah,70-74,Male,703
2003,Kedah,70-74,Female,660
2003,Kedah,75-79,Male,588
2003,Kedah,75-79,Female,648
2003,Kedah,80-84,Male,481
2003,Kedah,80-84,Female,583
2003,Kedah,85 +,Male,349
2003,Kedah,85 +,Female,464
2003,Kelantan,Under 1 year,Male,186
2003,Kelantan,Under 1 year,Female,143
2003,Kelantan,1-4,Male,73
2003,Kelantan,1-4,Female,52
2003,Kelantan,5-9,Male,59
2003,Kelantan,5-9,Female,44
2003,Kelantan,10-14,Male,79
2003,Kelantan,10-14,Female,37
2003,Kelantan,15-19,Male,113
2003,Kelantan,15-19,Female,34
2003,Kelantan,20-24,Male,126
2003,Kelantan,20-24,Female,40
2003,Kelantan,25-29,Male,184
2003,Kelantan,25-29,Female,44
2003,Kelantan,30-34,Male,191
2003,Kelantan,30-34,Female,40
2003,Kelantan,35-39,Male,167
2003,Kelantan,35-39,Female,70
2003,Kelantan,40-44,Male,153
2003,Kelantan,40-44,Female,98
2003,Kelantan,45-49,Male,208
2003,Kelantan,45-49,Female,103
2003,Kelantan,50-54,Male,270
2003,Kelantan,50-54,Female,129
2003,Kelantan,55-59,Male,402
2003,Kelantan,55-59,Female,214
2003,Kelantan,60-64,Male,394
2003,Kelantan,60-64,Female,276
2003,Kelantan,65-69,Male,543
2003,Kelantan,65-69,Female,387
2003,Kelantan,70-74,Male,511
2003,Kelantan,70-74,Female,511
2003,Kelantan,75-79,Male,532
2003,Kelantan,75-79,Female,592
2003,Kelantan,80-84,Male,455
2003,Kelantan,80-84,Female,490
2003,Kelantan,85 +,Male,310
2003,Kelantan,85 +,Female,354
2003,Melaka,Under 1 year,Male,57
2003,Melaka,Under 1 year,Female,56
2003,Melaka,1-4,Male,25
2003,Melaka,1-4,Female,8
2003,Melaka,5-9,Male,7
2003,Melaka,5-9,Female,4
2003,Melaka,10-14,Male,14
2003,Melaka,10-14,Female,6
2003,Melaka,15-19,Male,59
2003,Melaka,15-19,Female,15
2003,Melaka,20-24,Male,78
2003,Melaka,20-24,Female,23
2003,Melaka,25-29,Male,50
2003,Melaka,25-29,Female,11
2003,Melaka,30-34,Male,57
2003,Melaka,30-34,Female,23
2003,Melaka,35-39,Male,83
2003,Melaka,35-39,Female,27
2003,Melaka,40-44,Male,97
2003,Melaka,40-44,Female,51
2003,Melaka,45-49,Male,98
2003,Melaka,45-49,Female,74
2003,Melaka,50-54,Male,108
2003,Melaka,50-54,Female,77
2003,Melaka,55-59,Male,170
2003,Melaka,55-59,Female,118
2003,Melaka,60-64,Male,186
2003,Melaka,60-64,Female,142
2003,Melaka,65-69,Male,270
2003,Melaka,65-69,Female,192
2003,Melaka,70-74,Male,285
2003,Melaka,70-74,Female,225
2003,Melaka,75-79,Male,232
2003,Melaka,75-79,Female,253
2003,Melaka,80-84,Male,156
2003,Melaka,80-84,Female,223
2003,Melaka,85 +,Male,155
2003,Melaka,85 +,Female,249
2003,Negeri Sembilan,Under 1 year,Male,75
2003,Negeri Sembilan,Under 1 year,Female,67
2003,Negeri Sembilan,1-4,Male,15
2003,Negeri Sembilan,1-4,Female,18
2003,Negeri Sembilan,5-9,Male,12
2003,Negeri Sembilan,5-9,Female,13
2003,Negeri Sembilan,10-14,Male,22
2003,Negeri Sembilan,10-14,Female,10
2003,Negeri Sembilan,15-19,Male,102
2003,Negeri Sembilan,15-19,Female,22
2003,Negeri Sembilan,20-24,Male,110
2003,Negeri Sembilan,20-24,Female,41
2003,Negeri Sembilan,25-29,Male,92
2003,Negeri Sembilan,25-29,Female,19
2003,Negeri Sembilan,30-34,Male,97
2003,Negeri Sembilan,30-34,Female,29
2003,Negeri Sembilan,35-39,Male,121
2003,Negeri Sembilan,35-39,Female,43
2003,Negeri Sembilan,40-44,Male,153
2003,Negeri Sembilan,40-44,Female,68
2003,Negeri Sembilan,45-49,Male,168
2003,Negeri Sembilan,45-49,Female,94
2003,Negeri Sembilan,50-54,Male,226
2003,Negeri Sembilan,50-54,Female,101
2003,Negeri Sembilan,55-59,Male,195
2003,Negeri Sembilan,55-59,Female,132
2003,Negeri Sembilan,60-64,Male,254
2003,Negeri Sembilan,60-64,Female,150
