Date,Time,Temp C
2020-01-03,14:07,31.4
2020-01-03,14:08,31.39
2020-01-03,14:09,31.38
2020-01-03,14:10,31.37
2020-01-03,14:11,31.36
2020-01-03,14:12,31.35
2020-01-03,14:13,31.35
2020-01-03,14:14,31.34
2020-01-03,14:15,31.33
2020-01-03,14:16,31.32
2020-01-03,14:17,31.31
2020-01-03,14:18,31.3
2020-01-03,14:19,31.29
2020-01-03,14:20,31.28
2020-01-03,14:21,31.27
2020-01-03,14:22,31.26
2020-01-03,14:23,31.25
2020-01-03,14:24,31.24
2020-01-03,14:25,31.23
2020-01-03,14:26,31.22
2020-01-03,14:27,31.21
2020-01-03,14:28,31.19
2020-01-03,14:29,31.18
2020-01-03,14:30,31.17
2020-01-03,14:31,31.16
2020-01-03,14:32,31.15
2020-01-03,14:33,31.14
2020-01-03,14:34,31.13
2020-01-03,14:35,31.12
2020-01-03,14:36,31.11
2020-01-03,14:37,31.1
2020-01-03,14:38,31.09
2020-01-03,14:39,31.08
2020-01-03,14:40,31.06
2020-01-03,14:41,31.05
2020-01-03,14:42,31.04
2020-01-03,14:43,31.03
2020-01-03,14:44,31.02
2020-01-03,14:45,31.01
2020-01-03,14:46,31.0
2020-01-03,14:47,30.98
2020-01-03,14:48,30.97
2020-01-03,14:49,30.96
2020-01-03,14:50,30.95
2020-01-03,14:51,30.94
2020-01-03,14:52,30.93
2020-01-03,14:53,30.91
2020-01-03,14:54,30.9
2020-01-03,14:55,30.89
2020-01-03,14:56,30.88
2020-01-03,14:57,30.87
2020-01-03,14:58,30.85
2020-01-03,14:59,30.84
2020-01-03,15:00,30.83
2020-01-03,15:01,30.82
2020-01-03,15:02,30.8
2020-01-03,15:03,30.79
2020-01-03,15:04,30.78
2020-01-03,15:05,30.77
2020-01-03,15:06,30.75
2020-01-03,15:07,30.74
2020-01-03,15:08,30.73
2020-01-03,15:09,30.72
2020-01-03,15:10,30.7
2020-01-03,15:11,30.69
2020-01-03,15:12,30.68
2020-01-03,15:13,30.66
2020-01-03,15:14,30.65
2020-01-03,15:15,30.64
2020-01-03,15:16,30.62
2020-01-03,15:17,30.61
2020-01-03,15:18,30.6
2020-01-03,15:19,30.58
2020-01-03,15:20,30.57
2020-01-03,15:21,30.56
2020-01-03,15:22,30.54
2020-01-03,15:23,30.53
2020-01-03,15:24,30.52
2020-01-03,15:25,30.5
2020-01-03,15:26,30.49
2020-01-03,15:27,30.48
2020-01-03,15:28,30.46
2020-01-03,15:29,30.45
2020-01-03,15:30,30.44
2020-01-03,15:31,30.42
2020-01-03,15:32,30.41
2020-01-03,15:33,30.39
2020-01-03,15:34,30.38
2020-01-03,15:35,30.37
2020-01-03,15:36,30.35
2020-01-03,15:37,30.34
2020-01-03,15:38,30.32
2020-01-03,15:39,30.31
2020-01-03,15:40,30.29
2020-01-03,15:41,30.28
2020-01-03,15:42,30.27
2020-01-03,15:43,30.25
2020-01-03,15:44,30.24
2020-01-03,15:45,30.22
2020-01-03,15:46,30.21
2020-01-03,15:47,30.19
2020-01-03,15:48,30.18
2020-01-03,15:49,30.16
2020-01-03,15:50,30.15
2020-01-03,15:51,30.13
2020-01-03,15:52,30.12
2020-01-03,15:53,30.1
2020-01-03,15:54,30.09
2020-01-03,15:55,30.08
2020-01-03,15:56,30.06
2020-01-03,15:57,30.05
2020-01-03,15:58,30.03
2020-01-03,15:59,30.02
2020-01-03,16:00,30.0
2020-01-03,16:01,29.98
2020-01-03,16:02,29.97
2020-01-03,16:03,29.95
2020-01-03,16:04,29.94
2020-01-03,16:05,29.92
2020-01-03,16:06,29.91
2020-01-03,16:07,29.89
2020-01-03,16:08,29.88
2020-01-03,16:09,29.86
2020-01-03,16:10,29.85
2020-01-03,16:11,29.83
2020-01-03,16:12,29.82
2020-01-03,16:13,29.8
2020-01-03,16:14,29.78
2020-01-03,16:15,29.77
2020-01-03,16:16,29.75
2020-01-03,16:17,29.74
2020-01-03,16:18,29.72
2020-01-03,16:19,29.71
2020-01-03,16:20,29.69
2020-01-03,16:21,29.67
2020-01-03,16:22,29.66
2020-01-03,16:23,29.64
2020-01-03,16:24,29.63
2020-01-03,16:25,29.61
2020-01-03,16:26,29.59
2020-01-03,16:27,29.58
2020-01-03,16:28,29.56
2020-01-03,16:29,29.55
2020-01-03,16:30,29.53
2020-01-03,16:31,29.51
2020-01-03,16:32,29.5
2020-01-03,16:33,29.48
2020-01-03,16:34,29.47
2020-01-03,16:35,29.45
2020-01-03,16:36,29.43
2020-01-03,16:37,29.42
2020-01-03,16:38,29.4
2020-01-03,16:39,29.38
2020-01-03,16:40,29.37
2020-01-03,16:41,29.35
2020-01-03,16:42,29.34
2020-01-03,16:43,29.32
2020-01-03,16:44,29.3
2020-01-03,16:45,29.29
2020-01-03,16:46,29.27
2020-01-03,16:47,29.25
2020-01-03,16:48,29.24
2020-01-03,16:49,29.22
2020-01-03,16:50,29.2
2020-01-03,16:51,29.19
2020-01-03,16:52,29.17
2020-01-03,16:53,29.15
2020-01-03,16:54,29.14
2020-01-03,16:55,29.12
2020-01-03,16:56,29.1
2020-01-03,16:57,29.09
2020-01-03,16:58,29.07
2020-01-03,16:59,29.05
2020-01-03,17:00,29.04
2020-01-03,17:01,29.02
2020-01-03,17:02,29.0
2020-01-03,17:03,28.98
2020-01-03,17:04,28.97
2020-01-03,17:05,28.95
2020-01-03,17:06,28.93
2020-01-03,17:07,28.92
2020-01-03,17:08,28.9
2020-01-03,17:09,28.88
2020-01-03,17:10,28.87
2020-01-03,17:11,28.85
2020-01-03,17:12,28.83
2020-01-03,17:13,28.81
2020-01-03,17:14,28.8
2020-01-03,17:15,28.78
2020-01-03,17:16,28.76
2020-01-03,17:17,28.75
2020-01-03,17:18,28.73
2020-01-03,17:19,28.71
2020-01-03,17:20,28.69
2020-01-03,17:21,28.68
2020-01-03,17:22,28.66
2020-01-03,17:23,28.64
2020-01-03,17:24,28.63
2020-01-03,17:25,28.61
2020-01-03,17:26,28.59
2020-01-03,17:27,28.57
2020-01-03,17:28,28.56
2020-01-03,17:29,28.54
2020-01-03,17:30,28.52
2020-01-03,17:31,28.5
2020-01-03,17:32,28.49
2020-01-03,17:33,28.47
2020-01-03,17:34,28.45
2020-01-03,17:35,28.44
2020-01-03,17:36,28.42
2020-01-03,17:37,28.4
2020-01-03,17:38,28.38
2020-01-03,17:39,28.37
2020-01-03,17:40,28.35
2020-01-03,17:41,28.33
2020-01-03,17:42,28.31
2020-01-03,17:43,28.3
2020-01-03,17:44,28.28
2020-01-03,17:45,28.26
2020-01-03,17:46,28.24
2020-01-03,17:47,28.23
2020-01-03,17:48,28.21
2020-01-03,17:49,28.19
2020-01-03,17:50,28.17
2020-01-03,17:51,28.16
2020-01-03,17:52,28.14
2020-01-03,17:53,28.12
2020-01-03,17:54,28.1
2020-01-03,17:55,28.09
2020-01-03,17:56,28.07
2020-01-03,17:57,28.05
2020-01-03,17:58,28.03
2020-01-03,17:59,28.02
2020-01-03,18:00,28.0
2020-01-03,18:01,27.98
2020-01-03,18:02,27.97
2020-01-03,18:03,27.95
2020-01-03,18:04,27.93
2020-01-03,18:05,27.91
2020-01-03,18:06,27.9
2020-01-03,18:07,27.88
2020-01-03,18:08,27.86
2020-01-03,18:09,27.84
2020-01-03,18:10,27.83
2020-01-03,18:11,27.81
2020-01-03,18:12,27.79
2020-01-03,18:13,27.77
2020-01-03,18:14,27.76
2020-01-03,18:15,27.74
2020-01-03,18:16,27.72
2020-01-03,18:17,27.7
2020-01-03,18:18,27.69
2020-01-03,18:19,27.67
2020-01-03,18:20,27.65
2020-01-03,18:21,27.63
2020-01-03,18:22,27.62
2020-01-03,18:23,27.6
2020-01-03,18:24,27.58
2020-01-03,18:25,27.56
2020-01-03,18:26,27.55
2020-01-03,18:27,27.53
2020-01-03,18:28,27.51
2020-01-03,18:29,27.5
2020-01-03,18:30,27.48
2020-01-03,18:31,27.46
2020-01-03,18:32,27.44
2020-01-03,18:33,27.43
2020-01-03,18:34,27.41
2020-01-03,18:35,27.39
2020-01-03,18:36,27.37
2020-01-03,18:37,27.36
2020-01-03,18:38,27.34
2020-01-03,18:39,27.32
2020-01-03,18:40,27.31
2020-01-03,18:41,27.29
2020-01-03,18:42,27.27
2020-01-03,18:43,27.25
2020-01-03,18:44,27.24
2020-01-03,18:45,27.22
2020-01-03,18:46,27.2
2020-01-03,18:47,27.19
2020-01-03,18:48,27.17
2020-01-03,18:49,27.15
2020-01-03,18:50,27.13
2020-01-03,18:51,27.12
2020-01-03,18:52,27.1
2020-01-03,18:53,27.08
2020-01-03,18:54,27.07
2020-01-03,18:55,27.05
2020-01-03,18:56,27.03
2020-01-03,18:57,27.02
2020-01-03,18:58,27.0
2020-01-03,18:59,26.98
2020-01-03,19:00,26.96
2020-01-03,19:01,26.95
2020-01-03,19:02,26.93
2020-01-03,19:03,26.91
2020-01-03,19:04,26.9
2020-01-03,19:05,26.88
2020-01-03,19:06,26.86
2020-01-03,19:07,26.85
2020-01-03,19:08,26.83
2020-01-03,19:09,26.81
2020-01-03,19:10,26.8
2020-01-03,19:11,26.78
2020-01-03,19:12,26.76
2020-01-03,19:13,26.75
2020-01-03,19:14,26.73
2020-01-03,19:15,26.71
2020-01-03,19:16,26.7
2020-01-03,19:17,26.68
2020-01-03,19:18,26.66
2020-01-03,19:19,26.65
2020-01-03,19:20,26.63
2020-01-03,19:21,26.62
2020-01-03,19:22,26.6
2020-01-03,19:23,26.58
2020-01-03,19:24,26.57
2020-01-03,19:25,26.55
2020-01-03,19:26,26.53
2020-01-03,19:27,26.52
2020-01-03,19:28,26.5
2020-01-03,19:29,26.49
2020-01-03,19:30,26.47
2020-01-03,19:31,26.45
2020-01-03,19:32,26.44
2020-01-03,19:33,26.42
2020-01-03,19:34,26.41
2020-01-03,19:35,26.39
2020-01-03,19:36,26.37
2020-01-03,19:37,26.36
2020-01-03,19:38,26.34
2020-01-03,19:39,26.33
2020-01-03,19:40,26.31
2020-01-03,19:41,26.29
2020-01-03,19:42,26.28
2020-01-03,19:43,26.26
2020-01-03,19:44,26.25
2020-01-03,19:45,26.23
2020-01-03,19:46,26.22
2020-01-03,19:47,26.2
2020-01-03,19:48,26.18
2020-01-03,19:49,26.17
2020-01-03,19:50,26.15
2020-01-03,19:51,26.14
2020-01-03,19:52,26.12
2020-01-03,19:53,26.11
2020-01-03,19:54,26.09
2020-01-03,19:55,26.08
2020-01-03,19:56,26.06
2020-01-03,19:57,26.05
2020-01-03,19:58,26.03
2020-01-03,19:59,26.02
2020-01-03,20:00,26.0
2020-01-03,20:01,25.98
2020-01-03,20:02,25.97
2020-01-03,20:03,25.95
2020-01-03,20:04,25.94
2020-01-03,20:05,25.92
2020-01-03,20:06,25.91
2020-01-03,20:07,25.9
2020-01-03,20:08,25.88
2020-01-03,20:09,25.87
2020-01-03,20:10,25.85
2020-01-03,20:11,25.84
2020-01-03,20:12,25.82
2020-01-03,20:13,25.81
2020-01-03,20:14,25.79
2020-01-03,20:15,25.78
2020-01-03,20:16,25.76
2020-01-03,20:17,25.75
2020-01-03,20:18,25.73
2020-01-03,20:19,25.72
2020-01-03,20:20,25.71
2020-01-03,20:21,25.69
2020-01-03,20:22,25.68
2020-01-03,20:23,25.66
2020-01-03,20:24,25.65
2020-01-03,20:25,25.63
2020-01-03,20:26,25.62
2020-01-03,20:27,25.61
2020-01-03,20:28,25.59
2020-01-03,20:29,25.58
2020-01-03,20:30,25.56
2020-01-03,20:31,25.55
2020-01-03,20:32,25.54
2020-01-03,20:33,25.52
2020-01-03,20:34,25.51
2020-01-03,20:35,25.5
2020-01-03,20:36,25.48
2020-01-03,20:37,25.47
2020-01-03,20:38,25.46
2020-01-03,20:39,25.44
2020-01-03,20:40,25.43
2020-01-03,20:41,25.42
2020-01-03,20:42,25.4
2020-01-03,20:43,25.39
2020-01-03,20:44,25.38
2020-01-03,20:45,25.36
2020-01-03,20:46,25.35
2020-01-03,20:47,25.34
2020-01-03,20:48,25.32
2020-01-03,20:49,25.31
2020-01-03,20:50,25.3
2020-01-03,20:51,25.28
2020-01-03,20:52,25.27
2020-01-03,20:53,25.26
2020-01-03,20:54,25.25
2020-01-03,20:55,25.23
2020-01-03,20:56,25.22
2020-01-03,20:57,25.21
2020-01-03,20:58,25.2
2020-01-03,20:59,25.18
2020-01-03,21:00,25.17
2020-01-03,21:01,25.16
2020-01-03,21:02,25.15
2020-01-03,21:03,25.13
2020-01-03,21:04,25.12
2020-01-03,21:05,25.11
2020-01-03,21:06,25.1
2020-01-03,21:07,25.09
2020-01-03,21:08,25.07
2020-01-03,21:09,25.06
2020-01-03,21:10,25.05
2020-01-03,21:11,25.04
2020-01-03,21:12,25.03
2020-01-03,21:13,25.02
2020-01-03,21:14,25.0
2020-01-03,21:15,24.99
2020-01-03,21:16,24.98
2020-01-03,21:17,24.97
2020-01-03,21:18,24.96
2020-01-03,21:19,24.95
2020-01-03,21:20,24.94
2020-01-03,21:21,24.92
2020-01-03,21:22,24.91
2020-01-03,21:23,24.9
2020-01-03,21:24,24.89
2020-01-03,21:25,24.88
2020-01-03,21:26,24.87
2020-01-03,21:27,24.86
2020-01-03,21:28,24.85
2020-01-03,21:29,24.84
2020-01-03,21:30,24.83
2020-01-03,21:31,24.82
2020-01-03,21:32,24.81
2020-01-03,21:33,24.79
2020-01-03,21:34,24.78
2020-01-03,21:35,24.77
2020-01-03,21:36,24.76
2020-01-03,21:37,24.75
2020-01-03,21:38,24.74
2020-01-03,21:39,24.73
2020-01-03,21:40,24.72
2020-01-03,21:41,24.71
2020-01-03,21:42,24.7
2020-01-03,21:43,24.69
2020-01-03,21:44,24.68
2020-01-03,21:45,24.67
2020-01-03,21:46,24.66
2020-01-03,21:47,24.65
2020-01-03,21:48,24.65
2020-01-03,21:49,24.64
2020-01-03,21:50,24.63
2020-01-03,21:51,24.62
2020-01-03,21:52,24.61
2020-01-03,21:53,24.6
2020-01-03,21:54,24.59
2020-01-03,21:55,24.58
2020-01-03,21:56,24.57
2020-01-03,21:57,24.56
2020-01-03,21:58,24.55
2020-01-03,21:59,24.54
2020-01-03,22:00,24.54
2020-01-03,22:01,24.53
2020-01-03,22:02,24.52
2020-01-03,22:03,24.51
2020-01-03,22:04,24.5
2020-01-03,22:05,24.49
2020-01-03,22:06,24.48
2020-01-03,22:07,24.48
2020-01-03,22:08,24.47
2020-01-03,22:09,24.46
2020-01-03,22:10,24.45
2020-01-03,22:11,24.44
2020-01-03,22:12,24.44
2020-01-03,22:13,24.43
2020-01-03,22:14,24.42
2020-01-03,22:15,24.41
2020-01-03,22:16,24.4
2020-01-03,22:17,24.4
2020-01-03,22:18,24.39
2020-01-03,22:19,24.38
2020-01-03,22:20,24.37
2020-01-03,22:21,24.37
2020-01-03,22:22,24.36
2020-01-03,22:23,24.35
2020-01-03,22:24,24.35
2020-01-03,22:25,24.34
2020-01-03,22:26,24.33
2020-01-03,22:27,24.32
2020-01-03,22:28,24.32
2020-01-03,22:29,24.31
2020-01-03,22:30,24.3
2020-01-03,22:31,24.3
2020-01-03,22:32,24.29
2020-01-03,22:33,24.28
2020-01-03,22:34,24.28
2020-01-03,22:35,24.27
2020-01-03,22:36,24.27
2020-01-03,22:37,24.26
2020-01-03,22:38,24.25
2020-01-03,22:39,24.25
2020-01-03,22:40,24.24
2020-01-03,22:41,24.24
2020-01-03,22:42,24.23
2020-01-03,22:43,24.22
2020-01-03,22:44,24.22
2020-01-03,22:45,24.21
2020-01-03,22:46,24.21
2020-01-03,22:47,24.2
2020-01-03,22:48,24.2
2020-01-03,22:49,24.19
2020-01-03,22:50,24.19
2020-01-03,22:51,24.18
2020-01-03,22:52,24.17
2020-01-03,22:53,24.17
2020-01-03,22:54,24.16
2020-01-03,22:55,24.16
2020-01-03,22:56,24.15
2020-01-03,22:57,24.15
2020-01-03,22:58,24.15
2020-01-03,22:59,24.14
2020-01-03,23:00,24.14
2020-01-03,23:01,24.13
2020-01-03,23:02,24.13
2020-01-03,23:03,24.12
2020-01-03,23:04,24.12
2020-01-03,23:05,24.11
2020-01-03,23:06,24.11
2020-01-03,23:07,24.11
2020-01-03,23:08,24.1
2020-01-03,23:09,24.1
2020-01-03,23:10,24.09
2020-01-03,23:11,24.09
2020-01-03,23:12,24.09
2020-01-03,23:13,24.08
2020-01-03,23:14,24.08
2020-01-03,23:15,24.08
2020-01-03,23:16,24.07
2020-01-03,23:17,24.07
2020-01-03,23:18,24.07
2020-01-03,23:19,24.06
2020-01-03,23:20,24.06
2020-01-03,23:21,24.06
2020-01-03,23:22,24.05
2020-01-03,23:23,24.05
2020-01-03,23:24,24.05
2020-01-03,23:25,24.05
2020-01-03,23:26,24.04
2020-01-03,23:27,24.04
2020-01-03,23:28,24.04
2020-01-03,23:29,24.04
2020-01-03,23:30,24.03
2020-01-03,23:31,24.03
2020-01-03,23:32,24.03
2020-01-03,23:33,24.03
2020-01-03,23:34,24.03
2020-01-03,23:35,24.02
2020-01-03,23:36,24.02
2020-01-03,23:37,24.02
2020-01-03,23:38,24.02
2020-01-03,23:39,24.02
2020-01-03,23:40,24.02
2020-01-03,23:41,24.01
2020-01-03,23:42,24.01
2020-01-03,23:43,24.01
2020-01-03,23:44,24.01
2020-01-03,23:45,24.01
2020-01-03,23:46,24.01
2020-01-03,23:47,24.01
2020-01-03,23:48,24.01
2020-01-03,23:49,24.0
2020-01-03,23:50,24.0
2020-01-03,23:51,24.0
2020-01-03,23:52,24.0
2020-01-03,23:53,24.0
2020-01-03,23:54,24.0
2020-01-03,23:55,24.0
2020-01-03,23:56,24.0
2020-01-03,23:57,24.0
2020-01-03,23:58,24.0
2020-01-03,23:59,24.0
2020-01-04,00:00,24.0
2020-01-04,00:01,24.0
2020-01-04,00:02,24.0
2020-01-04,00:03,24.0
2020-01-04,00:04,24.0
2020-01-04,00:05,24.0
2020-01-04,00:06,24.0
2020-01-04,00:07,24.0
2020-01-04,00:08,24.0
2020-01-04,00:09,24.0
2020-01-04,00:10,24.0
2020-01-04,00:11,24.0
2020-01-04,00:12,24.01
2020-01-04,00:13,24.01
2020-01-04,00:14,24.01
2020-01-04,00:15,24.01
2020-01-04,00:16,24.01
2020-01-04,00:17,24.01
2020-01-04,00:18,24.01
2020-01-04,00:19,24.01
2020-01-04,00:20,24.02
2020-01-04,00:21,24.02
2020-01-04,00:22,24.02
2020-01-04,00:23,24.02
2020-01-04,00:24,24.02
2020-01-04,00:25,24.02
2020-01-04,00:26,24.03
2020-01-04,00:27,24.03
2020-01-04,00:28,24.03
2020-01-04,00:29,24.03
2020-01-04,00:30,24.03
2020-01-04,00:31,24.04
2020-01-04,00:32,24.04
2020-01-04,00:33,24.04
2020-01-04,00:34,24.04
2020-01-04,00:35,24.05
2020-01-04,00:36,24.05
2020-01-04,00:37,24.05
2020-01-04,00:38,24.05
2020-01-04,00:39,24.06
2020-01-04,00:40,24.06
2020-01-04,00:41,24.06
2020-01-04,00:42,24.07
2020-01-04,00:43,24.07
2020-01-04,00:44,24.07
2020-01-04,00:45,24.08
2020-01-04,00:46,24.08
2020-01-04,00:47,24.08
2020-01-04,00:48,24.09
2020-01-04,00:49,24.09
2020-01-04,00:50,24.09
2020-01-04,00:51,24.1
2020-01-04,00:52,24.1
2020-01-04,00:53,24.11
2020-01-04,00:54,24.11
2020-01-04,00:55,24.11
2020-01-04,00:56,24.12
2020-01-04,00:57,24.12
2020-01-04,00:58,24.13
2020-01-04,00:59,24.13
2020-01-04,01:00,24.14
2020-01-04,01:01,24.14
2020-01-04,01:02,24.15
2020-01-04,01:03,24.15
2020-01-04,01:04,24.15
2020-01-04,01:05,24.16
2020-01-04,01:06,24.16
2020-01-04,01:07,24.17
2020-01-04,01:08,24.17
2020-01-04,01:09,24.18
2020-01-04,01:10,24.19
2020-01-04,01:11,24.19
2020-01-04,01:12,24.2
2020-01-04,01:13,24.2
2020-01-04,01:14,24.21
2020-01-04,01:15,24.21
2020-01-04,01:16,24.22
2020-01-04,01:17,24.22
2020-01-04,01:18,24.23
2020-01-04,01:19,24.24
2020-01-04,01:20,24.24
2020-01-04,01:21,24.25
2020-01-04,01:22,24.25
2020-01-04,01:23,24.26
2020-01-04,01:24,24.27
2020-01-04,01:25,24.27
2020-01-04,01:26,24.28
2020-01-04,01:27,24.28
2020-01-04,01:28,24.29
2020-01-04,01:29,24.3
2020-01-04,01:30,24.3
2020-01-04,01:31,24.31
2020-01-04,01:32,24.32
2020-01-04,01:33,24.32
2020-01-04,01:34,24.33
2020-01-04,01:35,24.34
2020-01-04,01:36,24.35
2020-01-04,01:37,24.35
2020-01-04,01:38,24.36
2020-01-04,01:39,24.37
2020-01-04,01:40,24.37
2020-01-04,01:41,24.38
2020-01-04,01:42,24.39
2020-01-04,01:43,24.4
2020-01-04,01:44,24.4
2020-01-04,01:45,24.41
2020-01-04,01:46,24.42
2020-01-04,01:47,24.43
2020-01-04,01:48,24.44
2020-01-04,01:49,24.44
2020-01-04,01:50,24.45
2020-01-04,01:51,24.46
2020-01-04,01:52,24.47
2020-01-04,01:53,24.48
2020-01-04,01:54,24.48
2020-01-04,01:55,24.49
2020-01-04,01:56,24.5
2020-01-04,01:57,24.51
2020-01-04,01:58,24.52
2020-01-04,01:59,24.53
2020-01-04,02:00,24.54
2020-01-04,02:01,24.54
2020-01-04,02:02,24.55
2020-01-04,02:03,24.56
2020-01-04,02:04,24.57
2020-01-04,02:05,24.58
2020-01-04,02:06,24.59
2020-01-04,02:07,24.6
2020-01-04,02:08,24.61
2020-01-04,02:09,24.62
2020-01-04,02:10,24.63
2020-01-04,02:11,24.64
2020-01-04,02:12,24.65
2020-01-04,02:13,24.65
2020-01-04,02:14,24.66
2020-01-04,02:15,24.67
2020-01-04,02:16,24.68
2020-01-04,02:17,24.69
2020-01-04,02:18,24.7
2020-01-04,02:19,24.71
2020-01-04,02:20,24.72
2020-01-04,02:21,24.73
2020-01-04,02:22,24.74
2020-01-04,02:23,24.75
2020-01-04,02:24,24.76
2020-01-04,02:25,24.77
2020-01-04,02:26,24.78
2020-01-04,02:27,24.79
2020-01-04,02:28,24.81
2020-01-04,02:29,24.82
2020-01-04,02:30,24.83
2020-01-04,02:31,24.84
2020-01-04,02:32,24.85
2020-01-04,02:33,24.86
2020-01-04,02:34,24.87
2020-01-04,02:35,24.88
2020-01-04,02:36,24.89
2020-01-04,02:37,24.9
2020-01-04,02:38,24.91
2020-01-04,02:39,24.92
2020-01-04,02:40,24.94
2020-01-04,02:41,24.95
2020-01-04,02:42,24.96
2020-01-04,02:43,24.97
2020-01-04,02:44,24.98
2020-01-04,02:45,24.99
2020-01-04,02:46,25.0
2020-01-04,02:47,25.02
2020-01-04,02:48,25.03
2020-01-04,02:49,25.04
2020-01-04,02:50,25.05
2020-01-04,02:51,25.06
2020-01-04,02:52,25.07
2020-01-04,02:53,25.09
2020-01-04,02:54,25.1
2020-01-04,02:55,25.11
2020-01-04,02:56,25.12
2020-01-04,02:57,25.13
2020-01-04,02:58,25.15
2020-01-04,02:59,25.16
2020-01-04,03:00,25.17
2020-01-04,03:01,25.18
2020-01-04,03:02,25.2
2020-01-04,03:03,25.21
2020-01-04,03:04,25.22
2020-01-04,03:05,25.23
2020-01-04,03:06,25.25
2020-01-04,03:07,25.26
2020-01-04,03:08,25.27
2020-01-04,03:09,25.28
2020-01-04,03:10,25.3
2020-01-04,03:11,25.31
2020-01-04,03:12,25.32
2020-01-04,03:13,25.34
2020-01-04,03:14,25.35
2020-01-04,03:15,25.36
2020-01-04,03:16,25.38
2020-01-04,03:17,25.39
2020-01-04,03:18,25.4
2020-01-04,03:19,25.42
2020-01-04,03:20,25.43
2020-01-04,03:21,25.44
2020-01-04,03:22,25.46
2020-01-04,03:23,25.47
2020-01-04,03:24,25.48
2020-01-04,03:25,25.5
2020-01-04,03:26,25.51
2020-01-04,03:27,25.52
2020-01-04,03:28,25.54
2020-01-04,03:29,25.55
2020-01-04,03:30,25.56
2020-01-04,03:31,25.58
2020-01-04,03:32,25.59
2020-01-04,03:33,25.61
2020-01-04,03:34,25.62
2020-01-04,03:35,25.63
2020-01-04,03:36,25.65
2020-01-04,03:37,25.66
2020-01-04,03:38,25.68
2020-01-04,03:39,25.69
2020-01-04,03:40,25.71
2020-01-04,03:41,25.72
2020-01-04,03:42,25.73
2020-01-04,03:43,25.75
2020-01-04,03:44,25.76
2020-01-04,03:45,25.78
2020-01-04,03:46,25.79
2020-01-04,03:47,25.81
2020-01-04,03:48,25.82
2020-01-04,03:49,25.84
2020-01-04,03:50,25.85
2020-01-04,03:51,25.87
2020-01-04,03:52,25.88
2020-01-04,03:53,25.9
2020-01-04,03:54,25.91
2020-01-04,03:55,25.92
2020-01-04,03:56,25.94
2020-01-04,03:57,25.95
2020-01-04,03:58,25.97
2020-01-04,03:59,25.98
2020-01-04,04:00,26.0
2020-01-04,04:01,26.02
2020-01-04,04:02,26.03
2020-01-04,04:03,26.05
2020-01-04,04:04,26.06
2020-01-04,04:05,26.08
2020-01-04,04:06,26.09
2020-01-04,04:07,26.11
2020-01-04,04:08,26.12
2020-01-04,04:09,26.14
2020-01-04,04:10,26.15
2020-01-04,04:11,26.17
2020-01-04,04:12,26.18
2020-01-04,04:13,26.2
2020-01-04,04:14,26.22
2020-01-04,04:15,26.23
2020-01-04,04:16,26.25
2020-01-04,04:17,26.26
2020-01-04,04:18,26.28
2020-01-04,04:19,26.29
2020-01-04,04:20,26.31
2020-01-04,04:21,26.33
2020-01-04,04:22,26.34
2020-01-04,04:23,26.36
2020-01-04,04:24,26.37
2020-01-04,04:25,26.39
2020-01-04,04:26,26.41
2020-01-04,04:27,26.42
2020-01-04,04:28,26.44
2020-01-04,04:29,26.45
2020-01-04,04:30,26.47
2020-01-04,04:31,26.49
2020-01-04,04:32,26.5
2020-01-04,04:33,26.52
2020-01-04,04:34,26.53
2020-01-04,04:35,26.55
2020-01-04,04:36,26.57
2020-01-04,04:37,26.58
2020-01-04,04:38,26.6
2020-01-04,04:39,26.62
2020-01-04,04:40,26.63
2020-01-04,04:41,26.65
2020-01-04,04:42,26.66
2020-01-04,04:43,26.68
2020-01-04,04:44,26.7
2020-01-04,04:45,26.71
2020-01-04,04:46,26.73
2020-01-04,04:47,26.75
2020-01-04,04:48,26.76
2020-01-04,04:49,26.78
2020-01-04,04:50,26.8
2020-01-04,04:51,26.81
2020-01-04,04:52,26.83
2020-01-04,04:53,26.85
2020-01-04,04:54,26.86
2020-01-04,04:55,26.88
2020-01-04,04:56,26.9
2020-01-04,04:57,26.91
2020-01-04,04:58,26.93
2020-01-04,04:59,26.95
2020-01-04,05:00,26.96
2020-01-04,05:01,26.98
2020-01-04,05:02,27.0
2020-01-04,05:03,27.02
2020-01-04,05:04,27.03
2020-01-04,05:05,27.05
2020-01-04,05:06,27.07
2020-01-04,05:07,27.08
2020-01-04,05:08,27.1
2020-01-04,05:09,27.12
2020-01-04,05:10,27.13
2020-01-04,05:11,27.15
2020-01-04,05:12,27.17
2020-01-04,05:13,27.19
2020-01-04,05:14,27.2
2020-01-04,05:15,27.22
2020-01-04,05:16,27.24
2020-01-04,05:17,27.25
2020-01-04,05:18,27.27
2020-01-04,05:19,27.29
2020-01-04,05:20,27.31
2020-01-04,05:21,27.32
2020-01-04,05:22,27.34
2020-01-04,05:23,27.36
2020-01-04,05:24,27.37
2020-01-04,05:25,27.39
2020-01-04,05:26,27.41
2020-01-04,05:27,27.43
2020-01-04,05:28,27.44
2020-01-04,05:29,27.46
2020-01-04,05:30,27.48
2020-01-04,05:31,27.5
2020-01-04,05:32,27.51
2020-01-04,05:33,27.53
2020-01-04,05:34,27.55
2020-01-04,05:35,27.56
2020-01-04,05:36,27.58
2020-01-04,05:37,27.6
2020-01-04,05:38,27.62
